Data,SP500,Apple,Microsoft,Alphabet,Amazon,Nvidia,Tesla,Meta,VIX,Taxa_Juros_10Y
2022-08-23,4128.72998046875,164.47178649902344,269.7301025390625,113.080078125,133.6199951171875,17.155284881591797,296.4533386230469,160.1228790283203,24.110000610351562,3.053999900817871
2022-08-24,4140.77001953125,164.76683044433594,269.0959777832031,112.91123962402344,133.8000030517578,17.19622230529785,297.0966796875,162.25970458984375,22.81999969482422,3.1059999465942383
2022-08-25,4199.1201171875,167.2255859375,272.08160400390625,115.85096740722656,137.27999877929688,17.886192321777344,296.07000732421875,167.7458953857422,21.780000686645508,3.0260000228881836
2022-08-26,4057.659912109375,160.9213409423828,261.5827941894531,109.58418273925781,130.75,16.235666275024414,288.0899963378906,160.78880310058594,25.559999465942383,3.0350000858306885
2022-08-29,4030.610107421875,158.7183074951172,258.7922058105469,108.67047882080078,129.7899932861328,15.777350425720215,284.82000732421875,158.19476318359375,26.209999084472656,3.109999895095825
2022-08-30,3986.159912109375,156.28900146484375,256.58709716796875,108.19377899169922,128.72999572753906,15.44485092163086,277.70001220703125,156.1970977783203,26.209999084472656,3.109999895095825
2022-08-31,3955.0,154.6268768310547,255.12347412109375,107.47870635986328,126.7699966430664,15.071407318115234,275.6099853515625,161.9317169189453,25.8700008392334,3.132999897003174
2022-09-01,3966.85009765625,155.3546905517578,254.0794219970703,108.98829650878906,127.81999969482422,13.916141510009766,277.1600036621094,164.3468475341797,25.559999465942383,3.265000104904175
2022-09-02,3924.260009765625,153.24014282226562,249.84478759765625,107.11124420166016,127.51000213623047,13.626574516296387,270.2099914550781,159.33775329589844,25.469999313354492,3.193000078201294
2022-09-06,3908.18994140625,151.9812469482422,247.10299682617188,106.07836151123047,126.11000061035156,13.444847106933594,274.4200134277344,157.56863403320312,26.90999984741211,3.3399999141693115
2022-09-07,3979.8701171875,153.3876495361328,251.8255157470703,108.70027923583984,129.47999572753906,13.697543144226074,283.70001220703125,159.4073028564453,24.639999389648438,3.265000104904175
2022-09-08,4006.179931640625,151.91244506835938,252.24508666992188,107.63761138916016,129.82000732421875,13.973212242126465,289.260009765625,161.0670623779297,23.610000610351562,3.2920000553131104
2022-09-09,4067.360107421875,154.7744140625,258.0408935546875,109.89205932617188,133.27000427246094,14.369736671447754,299.67999267578125,168.11361694335938,22.790000915527344,3.321000099182129
2022-09-12,4110.41015625,160.7344512939453,260.17779541015625,110.10063171386719,136.4499969482422,14.487595558166504,304.4200134277344,167.92477416992188,23.8700008392334,3.361999988555908
2022-09-13,3932.68994140625,151.30264282226562,245.8735809326172,103.60542297363281,126.81999969482422,13.115242004394531,292.1300048828125,152.19178771972656,27.270000457763672,3.421999931335449
2022-09-14,3946.010009765625,152.74839782714844,246.09800720214844,104.28076171875,128.5500030517578,13.1122465133667,302.6099853515625,150.5419464111328,26.15999984741211,3.4119999408721924
2022-09-15,3901.35009765625,149.85687255859375,239.4240264892578,102.20509338378906,126.27999877929688,12.913484573364258,303.75,148.6337127685547,26.270000457763672,3.4590001106262207
2022-09-16,3873.330078125,148.2144317626953,238.79954528808594,102.09583282470703,123.52999877929688,13.18216323852539,303.3500061035156,145.39369201660156,26.299999237060547,3.447999954223633
2022-09-19,3899.889892578125,151.93206787109375,238.58485412597656,102.3639907836914,124.66000366210938,13.365942001342773,309.07000732421875,147.1131134033203,25.760000228881836,3.490000009536743
2022-09-20,3855.929931640625,154.3121795654297,236.56512451171875,100.44720458984375,122.19000244140625,13.160187721252441,308.7300109863281,145.19491577148438,27.15999984741211,3.571000099182129
2022-09-21,3789.929931640625,151.1846160888672,233.1500701904297,98.59994506835938,118.54000091552734,13.245086669921875,300.79998779296875,141.24923706054688,27.989999771118164,3.509999990463257
2022-09-22,3757.989990234375,150.2207794189453,235.1307830810547,99.45405578613281,117.30999755859375,12.545927047729492,288.5899963378906,141.94496154785156,27.350000381469727,3.7079999446868896
2022-09-23,3693.22998046875,147.94888305664062,232.14508056640625,98.06364440917969,113.77999877929688,12.500982284545898,275.3299865722656,139.5497283935547,29.920000076293945,3.697000026702881
2022-09-26,3655.0400390625,148.28330993652344,231.68649291992188,97.49754333496094,115.1500015258789,12.213326454162598,276.010009765625,135.53445434570312,32.2599983215332,3.878000020980835
2022-09-27,3647.2900390625,149.2569580078125,230.67172241210938,96.8321304321289,114.41000366210938,12.39810562133789,282.94000244140625,133.57652282714844,32.599998474121094,3.9639999866485596
2022-09-28,3719.0400390625,147.3686065673828,235.21865844726562,99.36467742919922,118.01000213623047,12.720717430114746,287.80999755859375,140.74237060546875,30.18000030517578,3.7049999237060547
2022-09-29,3640.469970703125,140.12998962402344,231.7352752685547,96.752685546875,114.80000305175781,12.205336570739746,268.2099914550781,135.57423400878906,31.84000015258789,3.746999979019165
2022-09-30,3585.6201171875,135.92059326171875,227.24693298339844,94.99481201171875,113.0,12.124433517456055,265.25,134.8486785888672,31.6200008392334,3.803999900817871
2022-10-03,3678.429931640625,140.10049438476562,234.89662170410156,97.9643325805664,115.87999725341797,12.49698543548584,242.39999389648438,137.76075744628906,30.100000381469727,3.6510000228881836
2022-10-04,3790.929931640625,143.6903076171875,242.83908081054688,100.94377899169922,121.08999633789062,13.151201248168945,249.44000244140625,139.42050170898438,29.06999969482422,3.617000102996826
2022-10-05,3783.280029296875,143.98532104492188,243.15130615234375,100.73522186279297,120.94999694824219,13.193147659301758,240.80999755859375,138.12847900390625,28.549999237060547,3.759000062942505
2022-10-06,3744.52001953125,143.03134155273438,240.79977416992188,100.72528839111328,120.30000305175781,13.11424446105957,238.1300048828125,138.2179412841797,30.520000457763672,3.8259999752044678
2022-10-07,3639.659912109375,137.7794189453125,228.55441284179688,98.00405883789062,114.55999755859375,12.061509132385254,223.07000732421875,132.63235473632812,31.360000610351562,3.882999897003174
2022-10-10,3612.389892578125,138.10397338867188,223.68553161621094,97.1896743774414,113.66999816894531,11.65599536895752,222.9600067138672,132.97027587890625,32.45000076293945,3.888000011444092
2022-10-11,3588.840087890625,136.6876983642578,219.93870544433594,96.51432800292969,112.20999908447266,11.572094917297363,216.5,127.75243377685547,33.630001068115234,3.938999891281128
2022-10-12,3577.030029296875,136.0582733154297,220.27047729492188,96.89171600341797,112.9000015258789,11.486199378967285,217.24000549316406,126.71881103515625,33.56999969482422,3.9019999504089355
2022-10-13,3669.909912109375,140.631591796875,228.55441284179688,98.3814468383789,112.52999877929688,11.945649147033691,221.72000122070312,129.49171447753906,31.940000534057617,3.9519999027252197
2022-10-14,3583.070068359375,136.09764099121094,223.01226806640625,95.8985824584961,106.9000015258789,11.213526725769043,204.99000549316406,125.98335266113281,32.02000045776367,4.010000228881836
2022-10-17,3677.949951171875,140.06117248535156,231.7645721435547,99.28522491455078,113.79000091552734,11.87373161315918,219.35000610351562,133.21873474121094,31.3700008392334,4.014999866485596
2022-10-18,3719.97998046875,141.37905883789062,232.71099853515625,100.07974243164062,116.36000061035156,11.95263957977295,220.19000244140625,131.986328125,30.5,3.997999906539917
2022-10-19,3695.159912109375,141.4872283935547,230.7400360107422,98.94754791259766,115.06999969482422,12.036538124084473,222.0399932861328,132.4136962890625,30.760000228881836,4.126999855041504
2022-10-20,3665.780029296875,141.02496337890625,230.41802978515625,99.28522491455078,115.25,12.179368019104004,207.27999877929688,130.72412109375,29.979999542236328,4.22599983215332
2022-10-21,3752.75,144.8410186767578,236.24314880371094,100.4372787475586,119.31999969482422,12.451040267944336,214.44000244140625,129.2134246826172,29.690000534057617,4.2129998207092285
2022-10-24,3797.340087890625,146.9850311279297,241.2486114501953,101.8177490234375,119.81999969482422,12.583882331848145,211.25,128.9252166748047,29.850000381469727,4.234000205993652
2022-10-25,3859.110107421875,149.827392578125,244.5758514404297,103.76432800292969,120.5999984741211,13.245086669921875,222.4199981689453,136.66748046875,28.459999084472656,4.107999801635742
2022-10-26,3830.60009765625,146.88668823242188,225.7052764892578,94.27974700927734,115.66000366210938,12.880523681640625,224.63999938964844,129.02459716796875,27.280000686645508,4.014999866485596
2022-10-27,3807.300048828125,142.41172790527344,221.2462158203125,91.58831024169922,110.95999908447266,13.160187721252441,225.08999633789062,97.33992767333984,27.389999389648438,3.937000036239624
2022-10-28,3901.06005859375,153.17132568359375,230.14483642578125,95.63042449951172,103.41000366210938,13.817399978637695,228.52000427246094,98.59220123291016,25.75,4.010000228881836
2022-10-31,3871.97998046875,150.8108673095703,226.49560546875,93.86262512207031,102.44000244140625,13.480802536010742,227.5399932861328,92.58921813964844,25.8799991607666,4.077000141143799
2022-11-01,3856.10009765625,148.16526794433594,222.63177490234375,89.85029602050781,96.79000091552734,13.526750564575195,227.82000732421875,94.6167221069336,25.809999465942383,4.052000045776367
2022-11-02,3759.68994140625,142.63790893554688,214.7576141357422,86.374267578125,92.12000274658203,13.20313835144043,214.97999572753906,89.98526763916016,25.860000610351562,4.059000015258789
2022-11-03,3719.889892578125,136.58938598632812,209.04962158203125,82.85852813720703,89.30000305175781,13.40489387512207,215.30999755859375,88.36526489257812,25.299999237060547,4.124000072479248
2022-11-04,3770.550048828125,136.3234100341797,216.01632690429688,85.98694610595703,90.9800033569336,14.139012336730957,207.47000122070312,90.23373413085938,24.549999237060547,4.156000137329102
2022-11-07,3806.800048828125,136.85536193847656,222.33905029296875,87.88385009765625,90.52999877929688,14.283839225769043,197.0800018310547,96.12739562988281,24.350000381469727,4.214000225067139
2022-11-08,3828.110107421875,137.4267578125,223.31475830078125,88.29104614257812,89.9800033569336,14.584479331970215,191.3000030517578,95.87893676757812,25.540000915527344,4.125999927520752
2022-11-09,3748.570068359375,132.86557006835938,219.06057739257812,86.72187042236328,86.13999938964844,13.759469985961914,177.58999633789062,100.84829711914062,26.09000015258789,4.151000022888184
2022-11-10,3956.3701171875,144.68724060058594,237.08226013183594,93.2965316772461,96.62999725341797,15.731099128723145,190.72000122070312,111.1845932006836,23.530000686645508,3.8289999961853027
2022-11-11,3992.929931640625,147.47515869140625,241.11199951171875,95.74959564208984,100.79000091552734,16.307409286499023,195.97000122070312,112.32752227783203,22.520000457763672,3.812999963760376
2022-11-14,3957.25,146.0762176513672,235.6869659423828,95.0444564819336,98.48999786376953,16.27544403076172,190.9499969482422,113.52018737792969,23.729999542236328,3.865000009536743
2022-11-15,3991.72998046875,147.8101043701172,236.09678649902344,97.76570129394531,98.94000244140625,16.645999908447266,194.4199981689453,116.36265563964844,24.540000915527344,3.7990000247955322
2022-11-16,3958.7900390625,146.57867431640625,236.52731323242188,98.17288970947266,97.12000274658203,15.890909194946289,186.9199981689453,112.5362548828125,24.110000610351562,3.691999912261963
2022-11-17,3946.56005859375,148.47999572753906,236.47837829589844,97.68624877929688,94.8499984741211,15.658187866210938,183.1699981689453,110.76715087890625,23.93000030517578,3.7750000953674316
2022-11-18,3965.340087890625,149.04153442382812,236.02825927734375,96.76262664794922,94.13999938964844,15.390510559082031,180.19000244140625,111.36347961425781,23.1200008392334,3.818000078201294
2022-11-21,3949.93994140625,145.81028747558594,236.84043884277344,94.94515228271484,92.45999908447266,15.29862117767334,167.8699951171875,109.18689727783203,22.360000610351562,3.825000047683716
2022-11-22,4003.580078125,147.94802856445312,239.7562713623047,96.3852310180664,93.19999694824219,16.018754959106445,169.91000366210938,110.75721740722656,21.290000915527344,3.757999897003174
2022-11-23,4027.260009765625,148.82481384277344,242.25140380859375,97.78556823730469,94.12999725341797,16.49917984008789,183.1999969482422,111.55231475830078,20.350000381469727,3.7060000896453857
2022-11-25,4026.1201171875,145.90879821777344,242.16334533691406,96.79241180419922,93.41000366210938,16.25047492980957,182.86000061035156,110.72740173339844,20.5,3.690999984741211
2022-11-28,3963.93994140625,142.0766143798828,236.556640625,95.39207458496094,93.94999694824219,15.808008193969727,182.9199981689453,108.11351776123047,22.209999084472656,3.703000068664551
2022-11-29,3957.6298828125,139.07192993164062,235.15744018554688,94.5379638671875,92.41999816894531,15.620233535766602,180.8300018310547,108.78935241699219,21.889999389648438,3.747999906539917
2022-11-30,4080.110107421875,145.82997131347656,249.64866638183594,100.2982406616211,96.54000091552734,16.907014846801758,194.6999969482422,117.37641143798828,20.579999923706055,3.703000068664551
2022-12-01,4076.570068359375,146.10581970214844,249.20835876464844,100.2982406616211,95.5,17.118818283081055,194.6999969482422,119.70207214355469,19.84000015258789,3.5290000438690186
2022-12-02,4071.699951171875,145.61326599121094,249.53126525878906,99.75200653076172,94.12999725341797,16.86005973815918,194.86000061035156,122.73339080810547,19.059999465942383,3.50600004196167
2022-12-05,3998.840087890625,144.45079040527344,244.8150177001953,98.79857635498047,91.01000213623047,16.594316482543945,182.4499969482422,121.67987823486328,20.75,3.5989999771118164
2022-12-06,3941.260009765625,140.78607177734375,239.84432983398438,96.31570434570312,88.25,15.971901893615723,179.82000732421875,113.4207992553711,22.170000076293945,3.513000011444092
2022-12-07,3933.919921875,138.84535217285156,239.11048889160156,94.2896728515625,88.45999908447266,16.104780197143555,174.0399932861328,113.2319564819336,22.68000030517578,3.4079999923706055
2022-12-08,3963.510009765625,140.5299072265625,242.07525634765625,93.06809997558594,90.3499984741211,17.152788162231445,173.44000244140625,114.62337493896484,22.290000915527344,3.490999937057495
2022-12-09,3934.3798828125,140.0471954345703,240.13787841796875,92.19413757324219,89.08999633789062,16.98494529724121,179.0500030517578,115.18989562988281,22.829999923706055,3.566999912261963
2022-12-12,3990.56005859375,142.34259033203125,247.07528686523438,92.67082977294922,90.55000305175781,17.51844024658203,167.82000732421875,114.0071792602539,25.0,3.6110000610351562
2022-12-13,4019.64990234375,143.3080291748047,251.39036560058594,94.97494506835938,92.48999786376953,18.054933547973633,160.9499969482422,119.4138412475586,22.549999237060547,3.500999927520752
2022-12-14,3995.320068359375,141.0816192626953,251.68392944335938,94.41878509521484,91.58000183105469,17.657310485839844,156.8000030517578,120.84502410888672,21.139999389648438,3.503000020980835
2022-12-15,3895.75,134.47132873535156,243.65061950683594,90.23761749267578,88.44999694824219,16.935989379882812,157.6699981689453,115.43836212158203,22.829999923706055,3.450000047683716
2022-12-16,3852.360107421875,132.5109405517578,239.42359924316406,89.64173126220703,87.86000061035156,16.555343627929688,150.22999572753906,118.69825744628906,22.6200008392334,3.4820001125335693
2022-12-19,3817.659912109375,130.40269470214844,235.2748565673828,87.83419799804688,84.91999816894531,16.238649368286133,149.8699951171875,113.7785873413086,22.420000076293945,3.5810000896453857
2022-12-20,3821.6201171875,130.33377075195312,236.59580993652344,88.41022491455078,85.19000244140625,16.069808959960938,137.8000030517578,116.37259674072266,21.479999542236328,3.684000015258789
2022-12-21,3878.43994140625,133.43695068359375,239.169189453125,88.96638488769531,86.7699966430664,16.48541259765625,137.57000732421875,119.02623748779297,20.06999969482422,3.684000015258789
2022-12-22,3822.389892578125,130.2647705078125,233.06349182128906,87.15885925292969,83.79000091552734,15.324512481689453,125.3499984741211,116.40241241455078,21.969999313354492,3.6689999103546143
2022-12-23,3844.820068359375,129.90028381347656,233.5918731689453,88.6187973022461,85.25,15.191638946533203,123.1500015258789,117.31678009033203,20.8700008392334,3.750999927520752
2022-12-27,3829.25,128.0974578857422,231.85997009277344,86.79138946533203,83.04000091552734,14.107665061950684,109.0999984741211,116.16387176513672,21.649999618530273,3.859999895095825
2022-12-28,3783.219970703125,124.16679382324219,229.48223876953125,85.43077850341797,81.81999969482422,14.022744178771973,112.70999908447266,114.9115982055664,22.139999389648438,3.88700008392334
2022-12-29,3849.280029296875,127.6837158203125,235.8227996826172,87.84413146972656,84.18000030517578,14.589207649230957,121.81999969482422,119.52317810058594,21.440000534057617,3.8350000381469727
2022-12-30,3839.5,127.99896240234375,234.65843200683594,87.62564086914062,84.0,14.600197792053223,123.18000030517578,119.60266876220703,21.670000076293945,3.878999948501587
2023-01-03,3824.139892578125,123.21119689941406,234.42356872558594,88.50953674316406,85.81999969482422,14.30147933959961,108.0999984741211,123.9757308959961,22.899999618530273,3.7929999828338623
2023-01-04,3852.969970703125,124.48204040527344,224.1691436767578,87.47666931152344,85.13999938964844,14.735071182250977,113.63999938964844,126.58961486816406,22.010000228881836,3.7090001106262207
2023-01-05,3808.10009765625,123.16194152832031,217.5252685546875,85.60954284667969,83.12000274658203,14.2515287399292,110.33999633789062,126.1622543334961,22.459999084472656,3.7200000286102295
2023-01-06,3895.080078125,127.69357299804688,220.08889770507812,86.7417221069336,86.08000183105469,14.844966888427734,113.05999755859375,129.223388671875,21.1299991607666,3.569000005722046
2023-01-09,3892.090087890625,128.2156982421875,222.23175048828125,87.41707611083984,87.36000061035156,15.613239288330078,119.7699966430664,128.67677307128906,21.969999313354492,3.5169999599456787
2023-01-10,3919.25,128.78707885742188,223.9244842529297,87.81433868408203,89.87000274658203,15.893976211547852,118.8499984741211,132.1751708984375,20.579999923706055,3.621000051498413
2023-01-11,3969.610107421875,131.506103515625,230.69561767578125,90.89309692382812,95.08999633789062,15.98588752746582,123.22000122070312,132.07577514648438,21.09000015258789,3.553999900817871
2023-01-12,3983.169921875,131.42724609375,233.37661743164062,90.50577545166016,95.2699966430664,16.495405197143555,123.55999755859375,135.87237548828125,18.829999923706055,3.4489998817443848
2023-01-13,3999.090087890625,132.75718688964844,234.0811309814453,91.4889907836914,98.12000274658203,16.883041381835938,122.4000015258789,136.1407470703125,18.350000381469727,3.510999917984009
2023-01-17,3990.969970703125,133.91964721679688,235.17701721191406,90.6646728515625,96.05000305175781,17.68528175354004,131.49000549316406,134.53065490722656,19.360000610351562,3.5350000858306885
2023-01-18,3928.860107421875,133.20053100585938,230.73468017578125,90.49584197998047,95.45999908447266,17.3605899810791,128.77999877929688,132.2050018310547,20.34000015258789,3.375
2023-01-19,3898.85009765625,133.25962829589844,226.938232421875,92.4126205444336,93.68000030517578,16.74916648864746,127.16999816894531,135.31581115722656,20.520000457763672,3.3970000743865967
2023-01-20,3972.610107421875,135.82095336914062,235.0498046875,97.34857177734375,97.25,17.822153091430664,133.4199981689453,138.51608276367188,19.850000381469727,3.4839999675750732
2023-01-23,4019.81005859375,139.01280212402344,237.35899353027344,99.10645294189453,97.5199966430664,19.174877166748047,143.75,142.39219665527344,19.809999465942383,3.5250000953674316
2023-01-24,4016.949951171875,140.41172790527344,236.8306427001953,97.03076171875,96.31999969482422,19.246803283691406,143.88999938964844,142.26300048828125,19.200000762939453,3.4690001010894775
2023-01-25,4016.219970703125,139.75164794921875,235.43142700195312,94.56776428222656,97.18000030517578,19.304750442504883,144.42999267578125,140.63302612304688,19.079999923706055,3.4619998931884766
2023-01-26,4060.429931640625,141.82049560546875,242.662353515625,96.85198974609375,99.22000122070312,19.78329849243164,160.27000427246094,146.3975067138672,18.729999542236328,3.493000030517578
2023-01-27,4070.56005859375,143.7611846923828,242.8189239501953,98.68933868408203,102.23999786376953,20.34576416015625,177.89999389648438,150.810302734375,18.510000228881836,3.5179998874664307
2023-01-30,4017.77001953125,140.8747100830078,237.48619079589844,96.27598571777344,100.55000305175781,19.143903732299805,166.66000366210938,146.15895080566406,19.940000534057617,3.5510001182556152
2023-01-31,4076.60009765625,142.14553833007812,242.47642517089844,98.16295623779297,103.12999725341797,19.518550872802734,173.22000122070312,148.05726623535156,19.399999618530273,3.5290000438690186
2023-02-01,4119.2099609375,143.26861572265625,247.31011962890625,99.7420654296875,105.1500015258789,20.923221588134766,181.41000366210938,152.18185424804688,17.8700008392334,3.3970000743865967
2023-02-02,4179.759765625,148.57850646972656,258.9050598144531,107.00198364257812,112.91000366210938,21.688495635986328,188.27000427246094,187.6134033203125,18.729999542236328,3.3959999084472656
2023-02-03,4136.47998046875,152.20384216308594,252.7896270751953,104.06227111816406,103.38999938964844,21.08007049560547,189.97999572753906,185.38714599609375,18.329999923706055,3.5320000648498535
2023-02-06,4111.080078125,149.47500610351562,251.2435760498047,102.19515991210938,102.18000030517578,21.069082260131836,194.75999450683594,184.92002868652344,19.43000030517578,3.634000062942505
2023-02-07,4164.0,152.35157775878906,261.8013610839844,106.90267181396484,102.11000061035156,22.152057647705078,196.80999755859375,190.44593811035156,18.65999984741211,3.6740000247955322
2023-02-08,4117.85986328125,149.6621551513672,260.9892883300781,98.68933868408203,100.05000305175781,22.184030532836914,201.2899932861328,182.3061065673828,19.6299991607666,3.6530001163482666
2023-02-09,4081.5,148.6277618408203,257.9461669921875,94.35919189453125,98.23999786376953,22.31590461730957,207.32000732421875,176.8298797607422,20.709999084472656,3.683000087738037
2023-02-10,4090.4599609375,148.99281311035156,257.4373779296875,93.92221069335938,97.61000061035156,21.244915008544922,196.88999938964844,173.08299255371094,20.530000686645508,3.74399995803833
2023-02-13,4137.2900390625,151.7948760986328,265.48040771484375,93.96192932128906,99.54000091552734,21.76742172241211,194.63999938964844,178.33062744140625,20.34000015258789,3.7170000076293945
2023-02-14,4136.1298828125,151.153564453125,266.31219482421875,94.03146362304688,99.69999694824219,22.94930076599121,209.25,178.3803253173828,18.90999984741211,3.760999917984009
2023-02-15,4147.60009765625,153.25511169433594,264.1835021972656,96.27598571777344,101.16000366210938,22.742502212524414,214.24000549316406,176.07456970214844,18.229999542236328,3.809000015258789
2023-02-16,4090.409912109375,151.65675354003906,257.1502685546875,94.85576629638672,98.1500015258789,21.981224060058594,202.0399932861328,171.38348388671875,20.170000076293945,3.8429999351501465
2023-02-17,4079.090087890625,150.5122528076172,253.1382598876953,93.7037124633789,97.19999694824219,21.367795944213867,208.30999755859375,171.82080078125,20.020000457763672,3.828000068664551
2023-02-21,3997.340087890625,146.49658203125,247.85108947753906,91.1612548828125,94.58000183105469,20.635494232177734,197.3699951171875,171.02569580078125,22.8700008392334,3.9549999237060547
2023-02-22,3991.050048828125,146.92088317871094,246.7132110595703,91.02220916748047,95.79000091552734,20.73440170288086,200.86000061035156,170.07154846191406,22.290000915527344,3.9230000972747803
2023-02-23,4012.320068359375,147.40432739257812,249.91102600097656,90.26742553710938,95.81999969482422,23.641651153564453,202.07000732421875,170.9859161376953,21.139999389648438,3.878999948501587
2023-02-24,3970.0400390625,144.75027465820312,244.46690368652344,88.51947784423828,93.5,23.26400375366211,196.8800048828125,169.34603881835938,21.670000076293945,3.9489998817443848
2023-02-27,3982.239990234375,145.944091796875,245.3889923095703,89.25440979003906,93.76000213623047,23.478805541992188,207.6300048828125,168.50123596191406,20.950000762939453,3.921999931335449
2023-02-28,3970.14990234375,145.44093322753906,244.6630859375,89.44310760498047,94.2300033569336,23.194068908691406,205.7100067138672,173.86814880371094,20.700000762939453,3.9159998893737793
2023-03-01,3951.389892578125,143.3689422607422,241.57313537597656,89.74104309082031,92.16999816894531,22.676563262939453,202.77000427246094,172.3574676513672,20.579999923706055,3.99399995803833
2023-03-02,3981.35009765625,143.9609375,246.32083129882812,91.36981964111328,92.12999725341797,23.291982650756836,190.89999389648438,173.46067810058594,19.59000015258789,4.072999954223633
2023-03-03,4045.639892578125,149.01254272460938,250.421142578125,93.00851440429688,94.9000015258789,23.8674373626709,197.7899932861328,184.11497497558594,18.489999771118164,3.9639999866485596
2023-03-06,4048.419921875,151.77517700195312,251.97097778320312,94.47836303710938,93.75,23.531757354736328,193.80999755859375,183.76715087890625,18.610000610351562,3.9830000400543213
2023-03-07,3986.3701171875,149.57496643066406,249.30284118652344,93.21707153320312,93.55000305175781,23.269956588745117,187.7100067138672,183.37950134277344,19.59000015258789,3.9749999046325684
2023-03-08,3992.010009765625,150.82797241210938,248.86141967773438,93.60440063476562,93.91999816894531,24.16226577758789,182.0,183.83670043945312,19.110000610351562,3.9760000705718994
2023-03-09,3918.320068359375,148.57843017578125,247.50778198242188,91.68761444091797,92.25,23.417844772338867,172.9199981689453,180.57681274414062,22.610000610351562,3.924999952316284
2023-03-10,3861.590087890625,146.51637268066406,243.84890747070312,90.00919342041016,90.7300033569336,22.947208404541016,173.44000244140625,178.41014099121094,24.799999237060547,3.694999933242798
2023-03-13,3855.760009765625,148.4600372314453,249.07725524902344,90.48591613769531,92.43000030517578,22.948204040527344,174.47999572753906,179.79164123535156,26.520000457763672,3.515000104904175
2023-03-14,3919.2900390625,150.5516815185547,255.81619262695312,93.3263168334961,94.87999725341797,24.044355392456055,183.25999450683594,192.8312530517578,23.729999542236328,3.638000011444092
2023-03-15,3891.929931640625,150.94638061523438,260.3775329589844,95.45166015625,96.19999694824219,24.209230422973633,180.4499969482422,196.5384063720703,26.139999389648438,3.492000102996826
2023-03-16,3960.280029296875,153.76817321777344,270.932373046875,99.63282012939453,100.04000091552734,25.521209716796875,184.1300048828125,203.67442321777344,22.989999771118164,3.5850000381469727
2023-03-17,3916.639892578125,152.9295196533203,274.1006774902344,100.92391967773438,98.94999694824219,25.705068588256836,180.1300048828125,194.4114990234375,25.510000228881836,3.3949999809265137
2023-03-20,3951.570068359375,155.29745483398438,267.03802490234375,100.52666473388672,97.70999908447266,25.87993621826172,183.25,196.5980224609375,24.149999618530273,3.4809999465942383
2023-03-21,4002.8701171875,157.15234375,268.5584716796875,104.2013168334961,100.61000061035156,26.17870330810547,197.5800018310547,200.92140197753906,21.3799991607666,3.6059999465942383
2023-03-22,3936.969970703125,155.7217559814453,267.09686279296875,102.66192626953125,98.69999694824219,26.447494506835938,191.14999389648438,198.58578491210938,22.260000228881836,3.5
2023-03-23,3948.719970703125,156.8070068359375,272.3644714355469,104.87665557861328,98.70999908447266,27.169933319091797,192.22000122070312,203.02838134765625,22.610000610351562,3.4059998989105225
2023-03-24,3970.989990234375,158.1094207763672,275.2190246582031,104.71775817871094,98.12999725341797,26.758255004882812,190.41000366210938,204.747802734375,21.739999771118164,3.380000114440918
2023-03-27,3977.530029296875,156.1656951904297,271.1089172363281,101.75816345214844,98.04000091552734,26.51044464111328,191.80999755859375,201.59722900390625,20.600000381469727,3.5280001163482666
2023-03-28,3971.27001953125,155.54408264160156,269.9808349609375,100.33796691894531,97.23999786376953,26.389537811279297,189.19000244140625,199.450439453125,19.969999313354492,3.563999891281128
2023-03-29,4027.81005859375,158.62245178222656,275.1601257324219,100.69549560546875,100.25,26.963096618652344,193.8800048828125,204.09182739257812,19.1200008392334,3.565999984741211
2023-03-30,4050.830078125,160.1912384033203,278.63262939453125,100.19892883300781,102.0,27.361783981323242,195.27999877929688,206.5665740966797,19.020000457763672,3.5510001182556152
2023-03-31,4109.31005859375,162.69728088378906,282.8015441894531,103.01947021484375,103.29000091552734,27.755477905273438,207.4600067138672,210.64146423339844,18.700000762939453,3.49399995803833
2023-04-03,4124.509765625,163.9503173828125,281.7519226074219,103.64514923095703,102.41000366210938,27.943334579467773,194.77000427246094,211.7645263671875,18.549999237060547,3.430000066757202
2023-04-04,4100.60009765625,163.4175567626953,281.7028503417969,104.002685546875,103.94999694824219,27.43172836303711,192.5800018310547,213.40444946289062,19.0,3.3369998931884766
2023-04-05,4090.3798828125,161.572509765625,278.9170837402344,103.75439453125,101.0999984741211,26.86017417907715,185.52000427246094,210.18426513671875,19.079999923706055,3.2869999408721924
2023-04-06,4105.02001953125,162.4604949951172,286.03857421875,107.67733764648438,102.05999755859375,27.016050338745117,185.05999755859375,214.77598571777344,18.399999618530273,3.2880001068115234
2023-04-10,4109.10986328125,159.86563110351562,283.8707580566406,105.71090698242188,102.16999816894531,27.557632446289062,184.50999450683594,213.4342498779297,18.969999313354492,3.4149999618530273
2023-04-11,4108.93994140625,158.65203857421875,277.43585205078125,104.62836456298828,99.91999816894531,27.147953033447266,186.7899932861328,212.5397491455078,19.100000381469727,3.434000015258789
2023-04-12,4091.949951171875,157.96141052246094,278.0832824707031,103.92323303222656,97.83000183105469,26.474472045898438,180.5399932861328,212.6888427734375,19.09000015258789,3.4210000038146973
2023-04-13,4146.22021484375,163.34844970703125,284.3121643066406,106.69412231445312,102.4000015258789,26.44249725341797,185.89999389648438,218.99993896484375,17.799999237060547,3.4519999027252197
